session,seconds,value,source_file
NoSoundCue,24630.797984000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.798975999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.813984,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.813984,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24630.815999999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24631.825983999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24639.227999999999,Target zone available (X Y : 1010 517 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24639.266975999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24639.268,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24642.908992000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24642.909984000002,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24642.910975999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.168000000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.169984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.186976000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.187999999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.192480000002,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.192480000002,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24643.193503999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24644.216992000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24649.513984000001,Target zone available (X Y : 905 650 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24655.116000000002,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24655.116991999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.281984000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.282975999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.284,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.545984,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.546976000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.567999999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.568992,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.580000000002,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.580000000002,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24658.580991999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24659.585984000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24666.073983999999,Target zone available (X Y : 961 661 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24675.314976000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24675.315999999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.329984,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.330976000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.330976000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.332992,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.348991999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.349984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.354496,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.354496,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24680.356,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24681.362976,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24686.530975999998,Target zone available (X Y : 903 630 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24688.365984,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24688.366976000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.314976000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.315999999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.316992,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.570975999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.572,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.589983999998,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.592000000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.596991999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.596991999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24693.598976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24694.616991999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24702,Target zone available (X Y : 872 514 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24702.016,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24702.016992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.041984,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.042976000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.044000000002,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.301984000002,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.302975999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.32,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.321983999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.326976,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.326976,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24705.328000000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
NoSoundCue,24706.335999999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.122975999999,Request camera start,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.545984,Start trial logic,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.851999999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.866976000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.880000000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.880000000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24713.901984,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24714.932000000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24722.332992,Target zone available (X Y : 961 793 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24745.141984000002,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24745.144,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24745.157984000001,NosePokesLED ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.338975999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.361983999999,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.371999999999,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.628000000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.653984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.670976000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.671999999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.676992000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.676992000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24749.677984000002,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24750.696,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24763.851999999999,Target zone available (X Y : 848 582 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24767.542976000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24767.544000000002,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24772.556992000002,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24772.557983999999,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24772.557983999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24783.226976000002,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24783.241984,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24783.243999999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24783.249503999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24783.249503999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24783.250975999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24784.259999999998,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24786.276000000002,Target zone available (X Y : 886 556 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24796.040991999998,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24796.041984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24801.052,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24801.052992000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24801.052992000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24809.465983999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24809.481983999998,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24809.482975999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24809.488991999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24809.488991999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24809.497984000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24810.504000000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24816.306976,Target zone available (X Y : 864 479 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24816.341983999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24816.342976,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24818.517088000001,"Poke: {Success=False, ChosenPort=0, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24818.517088000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24818.517088000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24822.553983999998,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24822.572992000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24822.573983999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24822.578976000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24822.578976000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24822.580000000002,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24823.588992000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24840.691999999999,Target zone available (X Y : 958 469 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24908.142975999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24908.142975999999,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24913.158975999999,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24913.16,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24913.16,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24923.381984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24923.403999999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24923.404992,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24923.410975999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24923.410975999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24923.412,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24924.424319999998,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24948.944,Target zone available (X Y : 801 465 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24954.692992,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24954.693984000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24956.916000000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24956.917984,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24956.918976000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24957.175999999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24961.508000000002,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24961.524991999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24961.525984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24961.531999999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24961.531999999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24961.532992,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24962.548992,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24970.772000000001,Target zone available (X Y : 857 292 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24976.642975999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24976.644,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24980.041504000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24980.042976000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24980.044000000002,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24980.295999999998,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24984.674975999998,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24984.694975999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24984.696992000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24984.701983999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24984.701983999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24984.702976,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24985.712,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,24992.492992,Target zone available (X Y : 862 458 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25006.041984,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25006.042976000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25008.564992,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25008.565984000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25008.566975999998,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25008.821983999998,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25012.908992000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25012.928992000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25012.929983999999,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25012.934976,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25012.934976,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25012.940992,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25013.940992,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25023.196992000001,Target zone available (X Y : 822 529 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25036.240991999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25036.241984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25039.074496000001,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25039.074976,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25039.076000000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25039.332992,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25043.148000000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25043.164000000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25043.164992000002,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25043.169984,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25043.169984,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25043.170976000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25044.174975999998,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25054.790976,Target zone available (X Y : 803 496 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25060.592000000001,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25060.592992000002,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25065.594496000002,"Poke: {Success=False, ChosenPort=-1, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25065.596000000001,No reward at 15-,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25065.596000000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25074.618976000002,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25074.632991999999,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25074.633984,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25074.639999999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25074.639999999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25074.640992000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25075.650976000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25081.482975999999,Target zone available (X Y : 749 273 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25095.740991999999,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25095.741984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25100.459999999999,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25100.460992,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25100.461984000001,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25100.720991999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25104.953984,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25104.968000000001,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25104.968991999998,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25104.975072000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25104.975072000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25104.975999999999,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25105.98,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25114.841983999999,Target zone available (X Y : 771 699 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25114.892,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25114.892992000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25119.793984,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25119.794976000001,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25119.795999999998,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25120.050975999999,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25123.928992000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25123.944,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25123.944992000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25123.950496000001,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25123.950496000001,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25123.950976,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25124.962975999999,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25128.392992000001,Target zone available (X Y : 530 590 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25128.442975999998,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25128.444,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25130.532480000002,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25130.532992,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25130.533984000002,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25130.797984000001,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25135.240991999999,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25135.260992,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25135.261984000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25135.268,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25135.268,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25135.268992000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25136.277984,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25144.136992,Target zone available (X Y : 642 571 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25144.540991999998,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25144.541984,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25146.757984,"Poke: {Success=True, ChosenPort=15, CorrectPort=15-}",ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25146.759999999998,Reward at 15,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25146.760992,Pump ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25147.016,Performing inner rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25151.400000000001,Rotations complete,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25151.414976,Mask Sound ON,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25151.416000000001,NosePokes & CueTone OFF,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25151.420991999999,Start Trial,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25151.420991999999,Rotating nosepoke,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25151.421984000001,Start mismatch rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25152.438976000001,Performing outer rotations,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25159.726976000002,Target zone available (X Y : 694 393 - Radius : 150),ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25163.590976,Target zone triggered,ExperimentEvents_1904-01-01T060000Z.csv
FloorRotation,25163.592000000001,Await poke - Cue Tone ON,ExperimentEvents_1904-01-01T060000Z.csv
